Date,Volume
"Mar 02, 2019","$7,253,558,152"
"Mar 01, 2019","$7,578,786,076"
"Feb 28, 2019","$7,661,247,975"
"Feb 27, 2019","$8,399,767,798"
"Feb 26, 2019","$8,301,309,684"
"Feb 25, 2019","$7,931,218,996"
"Feb 24, 2019","$9,318,796,067"
"Feb 23, 2019","$10,794,227,451"
"Feb 22, 2019","$8,922,258,316"
"Feb 21, 2019","$7,826,525,254"
"Feb 20, 2019","$7,775,128,102"
"Feb 19, 2019","$8,693,373,948"
"Feb 18, 2019","$9,933,626,655"
"Feb 17, 2019","$9,908,216,640"
"Feb 16, 2019","$7,039,512,503"
"Feb 15, 2019","$5,934,744,052"
"Feb 14, 2019","$6,091,952,231"
"Feb 13, 2019","$6,271,044,418"
"Feb 12, 2019","$6,438,903,823"
"Feb 11, 2019","$6,480,384,532"
"Feb 10, 2019","$6,277,056,434"
"Feb 09, 2019","$6,282,256,903"
"Feb 08, 2019","$6,158,833,645"
"Feb 07, 2019","$7,735,623,101"
"Feb 06, 2019","$5,004,962,683"
"Feb 05, 2019","$5,482,196,038"
"Feb 04, 2019","$5,227,549,545"
"Feb 03, 2019","$5,332,718,886"
"Feb 02, 2019","$5,043,937,584"
"Feb 01, 2019","$5,071,623,601"
"Jan 31, 2019","$5,422,926,707"
"Jan 30, 2019","$5,831,198,271"
"Jan 29, 2019","$5,955,112,627"
"Jan 28, 2019","$5,897,159,493"
"Jan 27, 2019","$6,908,930,483"
"Jan 26, 2019","$5,570,752,966"
"Jan 25, 2019","$5,098,183,235"
"Jan 24, 2019","$5,265,847,539"
"Jan 23, 2019","$5,262,869,046"
"Jan 22, 2019","$5,433,755,649"
"Jan 21, 2019","$5,313,623,556"
"Jan 20, 2019","$5,004,347,059"
"Jan 19, 2019","$5,582,489,560"
"Jan 18, 2019","$5,955,691,380"
"Jan 17, 2019","$5,002,961,727"
"Jan 16, 2019","$5,464,420,383"
"Jan 15, 2019","$5,394,457,145"
"Jan 14, 2019","$5,537,192,302"
"Jan 13, 2019","$5,651,384,490"
"Jan 12, 2019","$4,681,302,466"
"Jan 11, 2019","$4,778,170,883"
"Jan 10, 2019","$5,538,712,865"
"Jan 09, 2019","$6,874,143,796"
"Jan 08, 2019","$5,115,905,225"
"Jan 07, 2019","$5,306,593,305"
"Jan 06, 2019","$5,228,625,637"
"Jan 05, 2019","$5,597,027,440"
"Jan 04, 2019","$5,137,609,824"
"Jan 03, 2019","$4,847,965,467"
"Jan 02, 2019","$4,530,215,219"
"Jan 01, 2019","$5,244,856,836"
"Dec 31, 2018","$4,324,200,990"
"Dec 30, 2018","$4,661,840,806"
"Dec 29, 2018","$4,770,578,575"
"Dec 28, 2018","$4,991,655,917"
"Dec 27, 2018","$5,631,554,348"
"Dec 26, 2018","$5,130,222,366"
"Dec 25, 2018","$5,326,547,918"
"Dec 24, 2018","$6,158,207,293"
"Dec 23, 2018","$7,240,968,501"
"Dec 22, 2018","$6,151,275,490"
"Dec 21, 2018","$5,605,823,233"
"Dec 20, 2018","$7,206,015,706"
"Dec 19, 2018","$8,927,129,279"
"Dec 18, 2018","$6,810,689,119"
"Dec 17, 2018","$5,911,325,473"
"Dec 16, 2018","$5,409,247,918"
"Dec 15, 2018","$3,744,248,994"
"Dec 14, 2018","$3,551,763,561"
"Dec 13, 2018","$4,372,763,663"
"Dec 12, 2018","$4,343,372,456"
"Dec 11, 2018","$4,139,364,829"
"Dec 10, 2018","$4,696,765,188"
"Dec 09, 2018","$5,020,968,740"
"Dec 08, 2018","$4,947,372,847"
"Dec 07, 2018","$5,305,024,497"
"Dec 06, 2018","$6,835,615,448"
"Dec 05, 2018","$5,878,333,109"
"Dec 04, 2018","$5,302,481,574"
"Dec 03, 2018","$5,028,069,239"
"Dec 02, 2018","$5,089,570,994"
"Dec 01, 2018","$5,262,697,895"
"Nov 30, 2018","$5,375,314,093"
"Nov 29, 2018","$6,048,016,717"
"Nov 28, 2018","$6,503,347,767"
"Nov 27, 2018","$7,280,280,000"
"Nov 26, 2018","$5,998,720,000"
"Nov 25, 2018","$6,476,900,000"
"Nov 24, 2018","$6,825,640,000"
"Nov 23, 2018","$4,679,500,000"
"Nov 22, 2018","$4,871,490,000"
"Nov 21, 2018","$4,569,370,000"
"Nov 20, 2018","$6,120,120,000"
"Nov 19, 2018","$8,428,290,000"
"Nov 18, 2018","$7,039,560,000"
"Nov 17, 2018","$4,159,680,000"
"Nov 16, 2018","$4,303,150,000"
"Nov 15, 2018","$5,279,320,000"
"Nov 14, 2018","$7,032,140,000"
"Nov 13, 2018","$7,398,940,000"
"Nov 12, 2018","$4,503,800,000"
"Nov 11, 2018","$4,295,770,000"
"Nov 10, 2018","$3,939,060,000"
"Nov 09, 2018","$3,705,320,000"
"Nov 08, 2018","$4,346,820,000"
"Nov 07, 2018","$4,665,260,000"
"Nov 06, 2018","$4,941,260,000"
"Nov 05, 2018","$4,700,040,000"
"Nov 04, 2018","$4,174,800,000"
"Nov 03, 2018","$4,390,020,000"
"Nov 02, 2018","$3,658,640,000"
"Nov 01, 2018","$4,234,870,000"
"Oct 31, 2018","$3,789,400,000"
"Oct 30, 2018","$4,191,240,000"
"Oct 29, 2018","$3,781,100,000"
"Oct 28, 2018","$4,199,910,000"
"Oct 27, 2018","$3,445,190,000"
"Oct 26, 2018","$3,393,250,000"
"Oct 25, 2018","$3,306,050,000"
"Oct 24, 2018","$3,230,550,000"
"Oct 23, 2018","$3,424,670,000"
"Oct 22, 2018","$3,716,150,000"
"Oct 21, 2018","$3,672,860,000"
"Oct 20, 2018","$3,253,610,000"
"Oct 19, 2018","$3,379,130,000"
"Oct 18, 2018","$3,578,870,000"
"Oct 17, 2018","$3,924,080,000"
"Oct 16, 2018","$4,088,420,000"
"Oct 15, 2018","$4,074,800,000"
"Oct 14, 2018","$7,370,770,000"
"Oct 13, 2018","$3,085,320,000"
"Oct 12, 2018","$3,064,030,000"
"Oct 11, 2018","$3,783,500,000"
"Oct 10, 2018","$5,181,640,000"
"Oct 09, 2018","$3,787,650,000"
"Oct 08, 2018","$3,580,810,000"
"Oct 07, 2018","$3,979,460,000"
"Oct 06, 2018","$3,306,630,000"
"Oct 05, 2018","$3,259,740,000"
"Oct 04, 2018","$3,671,500,000"
"Oct 03, 2018","$3,838,410,000"
"Oct 02, 2018","$3,887,310,000"
"Oct 01, 2018","$3,979,260,000"
"Sep 30, 2018","$4,000,970,000"
"Sep 29, 2018","$4,002,280,000"
"Sep 28, 2018","$4,363,690,000"
"Sep 27, 2018","$5,014,430,000"
"Sep 26, 2018","$4,606,810,000"
"Sep 25, 2018","$4,437,300,000"
"Sep 24, 2018","$4,726,180,000"
"Sep 23, 2018","$4,177,310,000"
"Sep 22, 2018","$4,197,500,000"
"Sep 21, 2018","$4,509,660,000"
"Sep 20, 2018","$6,531,940,000"
"Sep 19, 2018","$4,348,110,000"
"Sep 18, 2018","$4,431,340,000"
"Sep 17, 2018","$4,180,090,000"
"Sep 16, 2018","$3,910,780,000"
"Sep 15, 2018","$3,273,730,000"
"Sep 14, 2018","$3,216,300,000"
"Sep 13, 2018","$4,076,220,000"
"Sep 12, 2018","$4,210,910,000"
"Sep 11, 2018","$4,064,230,000"
"Sep 10, 2018","$3,849,910,000"
"Sep 09, 2018","$3,714,100,000"
"Sep 08, 2018","$3,671,890,000"
"Sep 07, 2018","$3,835,060,000"
"Sep 06, 2018","$4,264,680,000"
"Sep 05, 2018","$5,523,470,000"
"Sep 04, 2018","$5,800,460,000"
"Sep 03, 2018","$4,273,640,000"
"Sep 02, 2018","$4,087,760,000"
"Sep 01, 2018","$4,329,540,000"
"Aug 31, 2018","$4,116,050,000"
"Aug 30, 2018","$4,495,650,000"
"Aug 29, 2018","$4,463,250,000"
"Aug 28, 2018","$4,145,880,000"
"Aug 27, 2018","$4,659,940,000"
"Aug 26, 2018","$4,019,000,000"
"Aug 25, 2018","$3,295,500,000"
"Aug 24, 2018","$3,312,600,000"
"Aug 23, 2018","$4,097,820,000"
"Aug 22, 2018","$3,426,180,000"
"Aug 21, 2018","$4,668,110,000"
"Aug 20, 2018","$3,377,180,000"
"Aug 19, 2018","$3,665,100,000"
"Aug 18, 2018","$3,311,170,000"
"Aug 17, 2018","$3,984,520,000"
"Aug 16, 2018","$4,992,990,000"
"Aug 15, 2018","$4,328,420,000"
"Aug 14, 2018","$4,895,450,000"
"Aug 13, 2018","$5,301,700,000"
"Aug 12, 2018","$4,083,980,000"
"Aug 11, 2018","$5,665,250,000"
"Aug 10, 2018","$4,047,850,000"
"Aug 09, 2018","$4,528,680,000"
"Aug 08, 2018","$4,267,040,000"
"Aug 07, 2018","$5,064,430,000"
"Aug 06, 2018","$4,682,800,000"
"Aug 05, 2018","$3,925,900,000"
"Aug 04, 2018","$3,679,110,000"
"Aug 03, 2018","$4,268,390,000"
"Aug 02, 2018","$4,627,150,000"
"Aug 01, 2018","$4,214,110,000"
"Jul 31, 2018","$4,797,620,000"
"Jul 30, 2018","$5,287,530,000"
"Jul 29, 2018","$5,551,400,000"
"Jul 28, 2018","$4,107,190,016"
"Jul 27, 2018","$3,988,750,080"
"Jul 26, 2018","$5,195,879,936"
"Jul 25, 2018","$4,899,089,920"
"Jul 24, 2018","$5,845,400,064"
"Jul 23, 2018","$7,277,689,856"
"Jul 22, 2018","$5,132,480,000"
"Jul 21, 2018","$3,695,460,096"
"Jul 20, 2018","$3,726,609,920"
"Jul 19, 2018","$4,936,869,888"
"Jul 18, 2018","$5,111,629,824"
"Jul 17, 2018","$6,103,410,176"
"Jul 16, 2018","$5,961,950,208"
"Jul 15, 2018","$4,725,799,936"
"Jul 14, 2018","$3,285,459,968"
"Jul 13, 2018","$2,923,670,016"
"Jul 12, 2018","$3,805,400,064"
"Jul 11, 2018","$3,770,170,112"
"Jul 10, 2018","$3,644,859,904"
"Jul 09, 2018","$4,052,430,080"
"Jul 08, 2018","$3,718,129,920"
"Jul 07, 2018","$3,386,210,048"
"Jul 06, 2018","$3,961,080,064"
"Jul 05, 2018","$4,313,959,936"
"Jul 04, 2018","$4,999,240,192"
"Jul 03, 2018","$4,176,689,920"
"Jul 02, 2018","$4,672,309,760"
"Jul 01, 2018","$4,396,930,048"
"Jun 30, 2018","$4,788,259,840"
"Jun 29, 2018","$4,543,860,224"
"Jun 28, 2018","$3,966,230,016"
"Jun 27, 2018","$3,467,800,064"
"Jun 26, 2018","$3,296,219,904"
"Jun 25, 2018","$3,279,759,872"
"Jun 24, 2018","$5,500,810,240"
"Jun 23, 2018","$4,566,909,952"
"Jun 22, 2018","$3,431,360,000"
"Jun 21, 2018","$5,079,810,048"
"Jun 20, 2018","$3,529,129,984"
"Jun 19, 2018","$3,888,640,000"
"Jun 18, 2018","$4,057,029,888"
"Jun 17, 2018","$4,039,200,000"
"Jun 16, 2018","$3,104,019,968"
"Jun 15, 2018","$3,194,170,112"
"Jun 14, 2018","$3,955,389,952"
"Jun 13, 2018","$5,138,710,016"
"Jun 12, 2018","$5,052,349,952"
"Jun 11, 2018","$4,654,380,032"
"Jun 10, 2018","$4,745,269,760"
"Jun 09, 2018","$5,804,839,936"
"Jun 08, 2018","$3,845,220,096"
"Jun 07, 2018","$4,227,579,904"
"Jun 06, 2018","$4,485,799,936"
"Jun 05, 2018","$4,692,259,840"
"Jun 04, 2018","$4,961,739,776"
"Jun 03, 2018","$4,993,169,920"
"Jun 02, 2018","$4,851,760,128"
"Jun 01, 2018","$4,939,299,840"
"May 31, 2018","$4,921,460,224"
"May 30, 2018","$5,127,130,112"
"May 29, 2018","$4,922,540,032"
"May 28, 2018","$5,662,660,096"
"May 27, 2018","$5,040,600,064"
"May 26, 2018","$4,056,519,936"
"May 25, 2018","$4,051,539,968"
"May 24, 2018","$4,867,829,760"
"May 23, 2018","$6,049,220,096"
"May 22, 2018","$6,491,120,128"
"May 21, 2018","$5,137,010,176"
"May 20, 2018","$5,154,990,080"
"May 19, 2018","$5,191,059,968"
"May 18, 2018","$4,712,399,872"
"May 17, 2018","$5,764,190,208"
"May 16, 2018","$5,862,530,048"
"May 15, 2018","$6,760,220,160"
"May 14, 2018","$6,705,710,080"
"May 13, 2018","$7,364,149,760"
"May 12, 2018","$5,866,379,776"
"May 11, 2018","$6,821,380,096"
"May 10, 2018","$8,488,520,192"
"May 09, 2018","$6,906,699,776"
"May 08, 2018","$7,226,890,240"
"May 07, 2018","$7,415,869,952"
"May 06, 2018","$7,394,019,840"
"May 05, 2018","$7,222,280,192"
"May 04, 2018","$7,651,939,840"
"May 03, 2018","$8,217,829,888"
"May 02, 2018","$10,207,299,584"
"May 01, 2018","$7,558,159,872"
"Apr 30, 2018","$7,713,019,904"
"Apr 29, 2018","$8,673,920,000"
"Apr 28, 2018","$8,853,000,192"
"Apr 27, 2018","$7,805,479,936"
"Apr 26, 2018","$7,566,289,920"
"Apr 25, 2018","$8,970,559,488"
"Apr 24, 2018","$11,083,100,160"
"Apr 23, 2018","$10,678,800,384"
"Apr 22, 2018","$6,925,190,144"
"Apr 21, 2018","$6,629,899,776"
"Apr 20, 2018","$7,548,550,144"
"Apr 19, 2018","$8,438,110,208"
"Apr 18, 2018","$7,063,209,984"
"Apr 17, 2018","$6,529,909,760"
"Apr 16, 2018","$6,900,879,872"
"Apr 15, 2018","$5,631,309,824"
"Apr 14, 2018","$5,244,480,000"
"Apr 13, 2018","$5,191,430,144"
"Apr 12, 2018","$7,764,460,032"
"Apr 11, 2018","$8,906,250,240"
"Apr 10, 2018","$4,641,889,792"
"Apr 09, 2018","$4,272,750,080"
"Apr 08, 2018","$4,894,060,032"
"Apr 07, 2018","$3,652,499,968"
"Apr 06, 2018","$3,976,610,048"
"Apr 05, 2018","$3,766,810,112"
"Apr 04, 2018","$5,639,320,064"
"Apr 03, 2018","$4,936,000,000"
"Apr 02, 2018","$5,499,700,224"
"Apr 01, 2018","$4,333,440,000"
"Mar 31, 2018","$4,532,100,096"
"Mar 30, 2018","$4,553,269,760"
"Mar 29, 2018","$6,289,509,888"
"Mar 28, 2018","$6,361,229,824"
"Mar 27, 2018","$4,935,289,856"
"Mar 26, 2018","$5,378,250,240"
"Mar 25, 2018","$5,921,039,872"
"Mar 24, 2018","$4,569,880,064"
"Mar 23, 2018","$5,664,600,064"
"Mar 22, 2018","$5,954,120,192"
"Mar 21, 2018","$5,530,390,016"
"Mar 20, 2018","$6,043,129,856"
"Mar 19, 2018","$6,361,789,952"
"Mar 18, 2018","$6,729,110,016"
"Mar 17, 2018","$6,639,190,016"
"Mar 16, 2018","$4,426,149,888"
"Mar 15, 2018","$5,289,379,840"
"Mar 14, 2018","$6,834,429,952"
"Mar 13, 2018","$6,438,230,016"
"Mar 12, 2018","$5,991,139,840"
"Mar 11, 2018","$6,457,399,808"
"Mar 10, 2018","$6,296,370,176"
"Mar 09, 2018","$5,386,319,872"
"Mar 08, 2018","$8,704,190,464"
"Mar 07, 2018","$7,186,089,984"
"Mar 06, 2018","$8,797,910,016"
"Mar 05, 2018","$6,832,169,984"
"Mar 04, 2018","$6,468,539,904"
"Mar 03, 2018","$6,084,149,760"
"Mar 02, 2018","$6,690,570,240"
"Mar 01, 2018","$7,620,590,080"
"Feb 28, 2018","$7,317,279,744"
"Feb 27, 2018","$6,936,189,952"
"Feb 26, 2018","$6,966,179,840"
"Feb 25, 2018","$7,287,690,240"
"Feb 24, 2018","$5,706,939,904"
"Feb 23, 2018","$6,917,929,984"
"Feb 22, 2018","$7,739,500,032"
"Feb 21, 2018","$8,040,079,872"
"Feb 20, 2018","$9,405,339,648"
"Feb 19, 2018","$9,926,540,288"
"Feb 18, 2018","$7,652,089,856"
"Feb 17, 2018","$8,744,009,728"
"Feb 16, 2018","$8,660,880,384"
"Feb 15, 2018","$7,296,159,744"
"Feb 14, 2018","$9,062,540,288"
"Feb 13, 2018","$7,909,819,904"
"Feb 12, 2018","$5,696,719,872"
"Feb 11, 2018","$6,256,439,808"
"Feb 10, 2018","$6,122,189,824"
"Feb 09, 2018","$7,780,960,256"
"Feb 08, 2018","$6,784,820,224"
"Feb 07, 2018","$9,346,750,464"
"Feb 06, 2018","$9,169,280,000"
"Feb 05, 2018","$13,999,800,320"
"Feb 04, 2018","$9,285,289,984"
"Feb 03, 2018","$7,073,549,824"
"Feb 02, 2018","$7,263,790,080"
"Feb 01, 2018","$12,726,899,712"
"Jan 31, 2018","$9,959,400,448"
"Jan 30, 2018","$8,041,160,192"
"Jan 29, 2018","$8,637,859,840"
"Jan 28, 2018","$7,107,359,744"
"Jan 27, 2018","$8,350,360,064"
"Jan 26, 2018","$7,583,269,888"
"Jan 25, 2018","$9,746,199,552"
"Jan 24, 2018","$8,873,169,920"
"Jan 23, 2018","$9,940,989,952"
"Jan 22, 2018","$9,660,609,536"
"Jan 21, 2018","$10,537,400,320"
"Jan 20, 2018","$9,935,179,776"
"Jan 19, 2018","$11,801,700,352"
"Jan 18, 2018","$10,740,400,128"
"Jan 17, 2018","$15,020,399,616"
"Jan 16, 2018","$18,830,600,192"
"Jan 15, 2018","$18,853,799,936"
"Jan 14, 2018","$12,750,799,872"
"Jan 13, 2018","$11,084,099,584"
"Jan 12, 2018","$12,763,599,872"
"Jan 11, 2018","$12,065,699,840"
"Jan 10, 2018","$16,534,099,968"
"Jan 09, 2018","$18,500,800,512"
"Jan 08, 2018","$16,659,999,744"
"Jan 07, 2018","$18,413,899,776"
"Jan 06, 2018","$15,866,000,384"
"Jan 05, 2018","$18,314,600,448"
"Jan 04, 2018","$23,840,899,072"
"Jan 03, 2018","$21,783,199,744"
"Jan 02, 2018","$16,871,900,160"
"Jan 01, 2018","$16,846,600,192"
"Dec 31, 2017","$10,291,200,000"
"Dec 30, 2017","$12,136,299,520"
"Dec 29, 2017","$14,452,599,808"
"Dec 28, 2017","$13,025,500,160"
"Dec 27, 2017","$12,336,499,712"
"Dec 26, 2017","$12,487,600,128"
"Dec 25, 2017","$13,454,300,160"
"Dec 24, 2017","$10,664,699,904"
"Dec 23, 2017","$11,572,299,776"
"Dec 22, 2017","$13,086,000,128"
"Dec 21, 2017","$22,197,999,616"
"Dec 20, 2017","$16,516,599,808"
"Dec 19, 2017","$22,149,699,584"
"Dec 18, 2017","$16,894,499,840"
"Dec 17, 2017","$14,839,499,776"
"Dec 16, 2017","$13,314,599,936"
"Dec 15, 2017","$12,740,599,808"
"Dec 14, 2017","$14,309,999,616"
"Dec 13, 2017","$13,777,399,808"
"Dec 12, 2017","$12,976,900,096"
"Dec 11, 2017","$14,603,799,552"
"Dec 10, 2017","$12,153,900,032"
"Dec 09, 2017","$13,433,299,968"
"Dec 08, 2017","$13,911,300,096"
"Dec 07, 2017","$21,135,998,976"
"Dec 06, 2017","$17,950,699,520"
"Dec 05, 2017","$12,656,300,032"
"Dec 04, 2017","$6,895,260,160"
"Dec 03, 2017","$6,132,409,856"
"Dec 02, 2017","$6,608,309,760"
"Dec 01, 2017","$5,138,500,096"
"Nov 30, 2017","$6,783,119,872"
"Nov 29, 2017","$8,310,689,792"
"Nov 28, 2017","$11,568,799,744"
"Nov 27, 2017","$6,348,819,968"
"Nov 26, 2017","$5,653,320,192"
"Nov 25, 2017","$5,475,579,904"
"Nov 24, 2017","$4,342,060,032"
"Nov 23, 2017","$5,058,610,176"
"Nov 22, 2017","$4,225,179,904"
"Nov 21, 2017","$3,633,530,112"
"Nov 20, 2017","$4,277,609,984"
"Nov 19, 2017","$3,488,450,048"
"Nov 18, 2017","$3,149,319,936"
"Nov 17, 2017","$3,667,190,016"
"Nov 16, 2017","$4,651,670,016"
"Nov 15, 2017","$5,123,809,792"
"Nov 14, 2017","$4,200,880,128"
"Nov 13, 2017","$3,197,110,016"
"Nov 12, 2017","$6,263,249,920"
"Nov 11, 2017","$8,957,349,888"
"Nov 10, 2017","$4,908,680,192"
"Nov 09, 2017","$5,208,249,856"
"Nov 08, 2017","$3,226,249,984"
"Nov 07, 2017","$4,602,200,064"
"Nov 06, 2017","$2,326,340,096"
"Nov 05, 2017","$3,111,899,904"
"Nov 04, 2017","$2,380,410,112"
"Nov 03, 2017","$2,483,800,064"
"Nov 02, 2017","$3,369,860,096"
"Nov 01, 2017","$4,653,770,240"
"Oct 31, 2017","$2,870,320,128"
"Oct 30, 2017","$2,311,379,968"
"Oct 29, 2017","$1,772,150,016"
"Oct 28, 2017","$2,859,040,000"
"Oct 27, 2017","$1,403,920,000"
"Oct 26, 2017","$1,710,130,048"
"Oct 25, 2017","$1,905,040,000"
"Oct 24, 2017","$1,966,989,952"
"Oct 23, 2017","$2,735,699,968"
"Oct 22, 2017","$2,401,840,128"
"Oct 21, 2017","$2,034,630,016"
"Oct 20, 2017","$2,207,099,904"
"Oct 19, 2017","$2,354,429,952"
"Oct 18, 2017","$1,780,540,032"
"Oct 17, 2017","$2,399,269,888"
"Oct 16, 2017","$1,821,570,048"
"Oct 15, 2017","$2,008,070,016"
"Oct 14, 2017","$1,976,039,936"
"Oct 13, 2017","$1,669,030,016"
"Oct 12, 2017","$3,615,480,064"
"Oct 11, 2017","$2,791,610,112"
"Oct 10, 2017","$1,222,279,936"
"Oct 09, 2017","$1,597,139,968"
"Oct 08, 2017","$1,968,739,968"
"Oct 07, 2017","$1,313,869,952"
"Oct 06, 2017","$906,928,000"
"Oct 05, 2017","$1,069,939,968"
"Oct 04, 2017","$1,161,769,984"
"Oct 03, 2017","$1,116,770,048"
"Oct 02, 2017","$1,288,019,968"
"Oct 01, 2017","$1,431,730,048"
"Sep 30, 2017","$1,208,210,048"
"Sep 29, 2017","$1,207,449,984"
"Sep 28, 2017","$1,367,049,984"
"Sep 27, 2017","$1,712,320,000"
"Sep 26, 2017","$1,686,880,000"
"Sep 25, 2017","$1,043,740,032"
"Sep 24, 2017","$1,374,210,048"
"Sep 23, 2017","$768,014,976"
"Sep 22, 2017","$928,113,984"
"Sep 21, 2017","$1,194,829,952"
"Sep 20, 2017","$1,411,480,064"
"Sep 19, 2017","$1,213,830,016"
"Sep 18, 2017","$1,563,980,032"
"Sep 17, 2017","$1,943,209,984"
"Sep 16, 2017","$1,239,149,952"
"Sep 15, 2017","$1,818,400,000"
"Sep 14, 2017","$4,148,069,888"
"Sep 13, 2017","$2,716,310,016"
"Sep 12, 2017","$2,219,409,920"
"Sep 11, 2017","$1,864,530,048"
"Sep 10, 2017","$1,557,330,048"
"Sep 09, 2017","$1,679,090,048"
"Sep 08, 2017","$1,386,230,016"
"Sep 07, 2017","$2,700,890,112"
"Sep 06, 2017","$1,844,620,032"
"Sep 05, 2017","$2,172,100,096"
"Sep 04, 2017","$2,697,969,920"
"Sep 03, 2017","$2,987,330,048"
"Sep 02, 2017","$1,933,190,016"
"Sep 01, 2017","$2,722,139,904"
"Aug 31, 2017","$2,599,079,936"
"Aug 30, 2017","$1,944,930,048"
"Aug 29, 2017","$1,937,849,984"
"Aug 28, 2017","$2,486,080,000"
"Aug 27, 2017","$1,959,330,048"
"Aug 26, 2017","$1,537,459,968"
"Aug 25, 2017","$1,511,609,984"
"Aug 24, 2017","$1,727,970,048"
"Aug 23, 2017","$2,037,750,016"
"Aug 22, 2017","$2,369,819,904"
"Aug 21, 2017","$3,764,239,872"
"Aug 20, 2017","$2,800,890,112"
"Aug 19, 2017","$2,109,769,984"
"Aug 18, 2017","$2,975,820,032"
"Aug 17, 2017","$2,941,710,080"
"Aug 16, 2017","$2,553,359,872"
"Aug 15, 2017","$2,272,039,936"
"Aug 14, 2017","$3,258,050,048"
"Aug 13, 2017","$2,463,089,920"
"Aug 12, 2017","$3,159,089,920"
"Aug 11, 2017","$2,219,589,888"
"Aug 10, 2017","$2,021,190,016"
"Aug 09, 2017","$1,515,110,016"
"Aug 08, 2017","$1,468,960,000"
"Aug 07, 2017","$1,752,760,064"
"Aug 06, 2017","$1,482,279,936"
"Aug 05, 2017","$1,105,030,016"
"Aug 04, 2017","$1,945,699,968"
"Aug 03, 2017","$1,002,120,000"
"Aug 02, 2017","$804,796,992"
"Aug 01, 2017","$1,094,950,016"
"Jul 31, 2017","$1,324,669,952"
"Jul 30, 2017","$860,574,976"
"Jul 29, 2017","$705,942,976"
"Jul 28, 2017","$803,745,984"
"Jul 27, 2017","$1,380,099,968"
"Jul 26, 2017","$789,104,000"
"Jul 25, 2017","$937,404,032"
"Jul 24, 2017","$1,460,089,984"
"Jul 23, 2017","$866,473,984"
"Jul 22, 2017","$1,072,840,000"
"Jul 21, 2017","$1,177,129,984"
"Jul 20, 2017","$1,489,449,984"
"Jul 19, 2017","$2,249,260,032"
"Jul 18, 2017","$1,245,100,032"
"Jul 17, 2017","$1,512,450,048"
"Jul 16, 2017","$1,201,760,000"
"Jul 15, 2017","$1,182,870,016"
"Jul 14, 2017","$993,608,000"
"Jul 13, 2017","$882,502,976"
"Jul 12, 2017","$835,769,984"
"Jul 11, 2017","$1,117,410,048"
"Jul 10, 2017","$1,329,760,000"
"Jul 09, 2017","$1,111,200,000"
"Jul 08, 2017","$527,856,000"
"Jul 07, 2017","$733,329,984"
"Jul 06, 2017","$917,411,968"
"Jul 05, 2017","$761,956,992"
"Jul 04, 2017","$941,566,016"
"Jul 03, 2017","$985,516,032"
"Jul 02, 2017","$964,112,000"
"Jul 01, 2017","$803,747,008"
"Jun 30, 2017","$779,913,984"
"Jun 29, 2017","$860,273,024"
"Jun 28, 2017","$949,979,008"
"Jun 27, 2017","$1,183,869,952"
"Jun 26, 2017","$1,489,789,952"
"Jun 25, 2017","$1,663,280,000"
"Jun 24, 2017","$1,161,100,032"
"Jun 23, 2017","$982,750,016"
"Jun 22, 2017","$961,318,976"
"Jun 21, 2017","$1,097,939,968"
"Jun 20, 2017","$1,626,579,968"
"Jun 19, 2017","$1,854,189,952"
"Jun 18, 2017","$1,446,840,064"
"Jun 17, 2017","$1,178,659,968"
"Jun 16, 2017","$1,534,509,952"
"Jun 15, 2017","$1,195,190,016"
"Jun 14, 2017","$2,026,259,968"
"Jun 13, 2017","$1,696,560,000"
"Jun 12, 2017","$1,781,200,000"
"Jun 11, 2017","$2,569,530,112"
"Jun 10, 2017","$1,752,400,000"
"Jun 09, 2017","$2,018,889,984"
"Jun 08, 2017","$1,348,950,016"
"Jun 07, 2017","$1,281,170,048"
"Jun 06, 2017","$1,517,709,952"
"Jun 05, 2017","$2,089,609,984"
"Jun 04, 2017","$1,369,309,952"
"Jun 03, 2017","$1,355,120,000"
"Jun 02, 2017","$1,514,950,016"
"Jun 01, 2017","$1,317,030,016"
"May 31, 2017","$1,653,180,032"
"May 30, 2017","$1,544,829,952"
"May 29, 2017","$1,443,970,048"
"May 28, 2017","$994,625,024"
"May 27, 2017","$1,147,139,968"
"May 26, 2017","$1,700,480,000"
"May 25, 2017","$1,763,480,064"
"May 24, 2017","$2,406,700,032"
"May 23, 2017","$1,725,379,968"
"May 22, 2017","$1,378,749,952"
"May 21, 2017","$1,942,220,032"
"May 20, 2017","$1,147,859,968"
"May 19, 2017","$961,336,000"
"May 18, 2017","$1,157,289,984"
"May 17, 2017","$894,321,024"
"May 16, 2017","$1,064,729,984"
"May 15, 2017","$959,044,992"
"May 14, 2017","$731,529,024"
"May 13, 2017","$437,196,000"
"May 12, 2017","$579,635,008"
"May 11, 2017","$740,984,000"
"May 10, 2017","$799,489,984"
"May 09, 2017","$915,723,008"
"May 08, 2017","$1,167,920,000"
"May 07, 2017","$1,340,320,000"
"May 06, 2017","$1,080,029,952"
"May 05, 2017","$582,529,984"
"May 04, 2017","$946,035,968"
"May 03, 2017","$933,548,992"
"May 02, 2017","$583,795,968"
"May 01, 2017","$477,337,984"
"Apr 30, 2017","$713,624,000"
"Apr 29, 2017","$413,115,008"
"Apr 28, 2017","$422,705,984"
"Apr 27, 2017","$527,488,992"
"Apr 26, 2017","$449,196,992"
